empleado_id,empresa_id,genero,edad,experiencia,antiguedad,departamento,seniority,modalidad,salario
EMP_00873,EMP_015,Mujer,26,5.2,5.8,Administración,Senior,Híbrido,45k-60k
EMP_00874,EMP_043,Mujer,51,31.4,1.0,Desarrollo,Senior,Remoto,45k-60k
EMP_00875,EMP_046,Hombre,48,24.8,2.2,Ventas,Mid,Presencial,30k-45k
EMP_00876,EMP_041,Mujer,57,37.9,0.0,RRHH,Mid,Presencial,30k-45k
EMP_00877,EMP_032,Mujer,37,15.2,1.4,RRHH,Senior,Híbrido,45k-60k
EMP_00878,EMP_014,Mujer,31,5.5,3.3,Finanzas,Mid,Presencial,30k-45k
EMP_00879,EMP_012,Hombre,53,27.8,4.6,DevOps,Junior,Híbrido,<30k
EMP_00880,EMP_046,Hombre,46,24.3,0.9,Ventas,Junior,Híbrido,<30k
EMP_00881,EMP_027,Mujer,22,0.0,4.1,Marketing,Senior,Híbrido,45k-60k
EMP_00882,EMP_037,Mujer,38,18.2,5.0,Marketing,Lead,Híbrido,>60k
EMP_00883,EMP_011,Hombre,27,5.5,4.0,DevOps,Mid,Híbrido,30k-45k
EMP_00884,EMP_028,Hombre,38,15.3,2.1,Producto,Mid,Remoto,30k-45k
EMP_00885,EMP_028,Mujer,41,21.1,4.9,Producto,Junior,Remoto,<30k
EMP_00886,EMP_013,Hombre,22,0.0,0.0,DevOps,Junior,Híbrido,<30k
EMP_00887,EMP_007,Mujer,57,36.4,4.7,Desarrollo,Junior,Híbrido,<30k
EMP_00888,EMP_043,Hombre,39,17.5,2.4,Desarrollo,Mid,Presencial,30k-45k
EMP_00889,EMP_018,Hombre,54,31.9,3.9,DevOps,Mid,Presencial,30k-45k
EMP_00890,EMP_042,Mujer,25,3.1,8.8,Data & IA,Mid,Híbrido,30k-45k
EMP_00891,EMP_027,Mujer,27,6.0,3.1,Data & IA,Senior,Híbrido,45k-60k
EMP_00892,EMP_043,Hombre,40,14.4,1.7,Administración,Senior,Híbrido,45k-60k
EMP_00893,EMP_040,Mujer,37,14.5,3.5,Producto,Mid,Híbrido,30k-45k
EMP_00894,EMP_000,Mujer,56,34.4,3.5,Administración,Lead,Remoto,>60k
EMP_00895,EMP_001,Hombre,52,27.8,1.0,RRHH,Junior,Remoto,<30k
EMP_00896,EMP_038,Hombre,43,23.1,4.2,Ventas,Mid,Híbrido,30k-45k
EMP_00897,EMP_000,Mujer,28,6.9,2.6,QA,Mid,Híbrido,30k-45k
EMP_00898,EMP_020,Mujer,37,15.1,3.2,Administración,Mid,Híbrido,30k-45k
EMP_00899,EMP_023,Hombre,37,14.2,2.2,QA,Junior,Híbrido,<30k
EMP_00900,EMP_002,Mujer,33,9.0,0.8,UX/UI,Junior,Presencial,<30k
EMP_00901,EMP_019,Hombre,48,27.4,2.7,Ventas,Lead,Híbrido,>60k
EMP_00902,EMP_009,Hombre,26,2.7,6.1,QA,Junior,Híbrido,<30k
EMP_00903,EMP_034,Mujer,54,30.9,0.0,Desarrollo,Mid,Remoto,30k-45k
EMP_00904,EMP_049,Mujer,40,17.0,3.4,Desarrollo,Lead,Híbrido,>60k
EMP_00905,EMP_038,Hombre,51,30.1,2.7,UX/UI,Junior,Híbrido,<30k
EMP_00906,EMP_023,Hombre,34,13.4,4.7,Producto,Junior,Presencial,<30k
EMP_00907,EMP_000,Mujer,44,21.3,0.3,RRHH,Mid,Híbrido,30k-45k
EMP_00908,EMP_016,Mujer,50,27.4,1.9,Producto,Senior,Remoto,45k-60k
EMP_00909,EMP_007,Mujer,39,16.9,2.5,Finanzas,Mid,Presencial,30k-45k
EMP_00910,EMP_004,Mujer,31,8.5,1.2,Administración,Mid,Híbrido,30k-45k
EMP_00911,EMP_024,Mujer,26,4.7,0.4,Producto,Mid,Híbrido,30k-45k
EMP_00912,EMP_003,Hombre,48,24.4,3.1,Marketing,Mid,Híbrido,30k-45k
EMP_00913,EMP_001,Mujer,24,1.8,0.1,Producto,Junior,Presencial,<30k
EMP_00914,EMP_036,Hombre,37,16.6,7.2,Marketing,Lead,Presencial,>60k
EMP_00915,EMP_018,Mujer,59,37.2,3.8,DevOps,Junior,Híbrido,<30k
EMP_00916,EMP_023,Hombre,48,24.9,2.5,Data & IA,Mid,Híbrido,30k-45k
EMP_00917,EMP_025,Mujer,40,21.0,5.5,QA,Mid,Híbrido,30k-45k
EMP_00918,EMP_027,Mujer,51,31.7,4.9,Marketing,Mid,Híbrido,30k-45k
EMP_00919,EMP_043,Hombre,27,6.6,0.7,Ventas,Lead,Híbrido,>60k
EMP_00920,EMP_023,Hombre,54,33.7,6.5,Data & IA,Senior,Híbrido,45k-60k
EMP_00921,EMP_046,Hombre,57,39.3,1.0,DevOps,Senior,Remoto,45k-60k
EMP_00922,EMP_008,Mujer,43,22.2,5.6,Finanzas,Mid,Presencial,30k-45k
EMP_00923,EMP_047,Hombre,51,27.3,6.4,Desarrollo,Junior,Híbrido,<30k
EMP_00924,EMP_008,Mujer,25,3.1,4.4,DevOps,Mid,Presencial,30k-45k
EMP_00925,EMP_012,Mujer,40,17.8,4.0,UX/UI,Senior,Híbrido,45k-60k
EMP_00926,EMP_010,Hombre,53,29.3,2.7,Data & IA,Senior,Híbrido,45k-60k
EMP_00927,EMP_026,Hombre,42,19.7,4.7,UX/UI,Mid,Híbrido,30k-45k
EMP_00928,EMP_016,Mujer,36,14.1,5.7,Data & IA,Junior,Presencial,<30k
EMP_00929,EMP_036,Mujer,48,26.0,2.8,Ventas,Mid,Híbrido,30k-45k
EMP_00930,EMP_010,Mujer,38,19.9,4.1,Finanzas,Mid,Híbrido,30k-45k
EMP_00931,EMP_030,Mujer,41,20.2,0.7,Producto,Mid,Presencial,30k-45k
EMP_00932,EMP_016,Mujer,44,21.9,2.5,Ventas,Junior,Híbrido,<30k
EMP_00933,EMP_020,Hombre,26,2.1,0.0,Producto,Mid,Presencial,30k-45k
EMP_00934,EMP_019,Mujer,54,30.8,3.5,Finanzas,Mid,Híbrido,30k-45k
EMP_00935,EMP_031,Mujer,31,8.5,4.8,Finanzas,Mid,Remoto,30k-45k
EMP_00936,EMP_025,Hombre,57,35.2,4.5,Ventas,Junior,Híbrido,<30k
EMP_00937,EMP_036,Hombre,24,4.8,4.4,Marketing,Junior,Híbrido,<30k
EMP_00938,EMP_027,Hombre,48,24.5,3.1,DevOps,Senior,Híbrido,45k-60k
EMP_00939,EMP_028,Hombre,38,16.3,4.5,Administración,Junior,Presencial,<30k
EMP_00940,EMP_035,Hombre,46,25.7,2.2,DevOps,Senior,Presencial,45k-60k
EMP_00941,EMP_010,Hombre,54,32.6,4.4,Desarrollo,Lead,Presencial,>60k
EMP_00942,EMP_034,Mujer,42,22.0,2.5,Producto,Senior,Híbrido,45k-60k
EMP_00943,EMP_043,Hombre,59,33.8,0.0,Finanzas,Junior,Híbrido,<30k
EMP_00944,EMP_004,Mujer,58,35.2,5.8,UX/UI,Mid,Remoto,30k-45k
EMP_00945,EMP_005,Hombre,43,21.9,5.7,RRHH,Junior,Híbrido,<30k
EMP_00946,EMP_031,Hombre,34,12.1,0.0,Data & IA,Mid,Remoto,30k-45k
EMP_00947,EMP_036,Mujer,45,22.0,5.9,Administración,Lead,Híbrido,>60k
EMP_00948,EMP_039,Mujer,22,3.0,3.2,Data & IA,Senior,Híbrido,45k-60k
EMP_00949,EMP_022,Hombre,49,28.6,3.7,Ventas,Junior,Remoto,<30k
EMP_00950,EMP_042,Mujer,41,21.7,2.5,Administración,Junior,Presencial,<30k
EMP_00951,EMP_034,Hombre,22,0.0,1.3,Data & IA,Senior,Híbrido,45k-60k
EMP_00952,EMP_041,Mujer,44,23.7,1.3,Administración,Senior,Presencial,45k-60k
EMP_00953,EMP_030,Hombre,45,21.7,5.0,Producto,Mid,Híbrido,30k-45k
EMP_00954,EMP_026,Hombre,53,32.1,4.2,QA,Junior,Remoto,<30k
EMP_00955,EMP_034,Hombre,37,17.1,0.0,Ventas,Junior,Híbrido,<30k
EMP_00956,EMP_033,Mujer,56,34.6,0.0,Desarrollo,Mid,Híbrido,30k-45k
EMP_00957,EMP_032,Mujer,26,5.8,4.0,RRHH,Mid,Híbrido,30k-45k
EMP_00958,EMP_043,Mujer,44,17.3,0.9,Producto,Mid,Híbrido,30k-45k
EMP_00959,EMP_039,Mujer,43,20.3,0.0,RRHH,Mid,Híbrido,30k-45k
EMP_00960,EMP_046,Mujer,44,23.1,1.2,Ventas,Senior,Remoto,45k-60k
EMP_00961,EMP_042,Mujer,44,25.2,2.1,Ventas,Mid,Presencial,30k-45k
EMP_00962,EMP_037,Hombre,42,22.0,4.8,RRHH,Mid,Híbrido,30k-45k
EMP_00963,EMP_021,Hombre,39,17.7,0.0,Ventas,Junior,Híbrido,<30k
EMP_00964,EMP_009,Mujer,51,28.4,3.8,Producto,Mid,Presencial,30k-45k
EMP_00965,EMP_028,Hombre,31,11.2,6.7,QA,Mid,Remoto,30k-45k
EMP_00966,EMP_001,Mujer,55,37.9,3.9,Producto,Mid,Híbrido,30k-45k
EMP_00967,EMP_013,Hombre,35,12.0,1.7,RRHH,Mid,Híbrido,30k-45k
EMP_00968,EMP_016,Hombre,40,20.4,1.4,Desarrollo,Mid,Híbrido,30k-45k
EMP_00969,EMP_033,Hombre,45,25.0,7.2,UX/UI,Mid,Híbrido,30k-45k
EMP_00970,EMP_028,Mujer,54,34.7,0.0,Producto,Senior,Híbrido,45k-60k
EMP_00971,EMP_037,Hombre,31,12.0,2.0,Finanzas,Mid,Híbrido,30k-45k
EMP_00972,EMP_001,Hombre,50,22.7,3.0,Data & IA,Junior,Híbrido,<30k
EMP_00973,EMP_041,Mujer,22,1.1,7.4,Administración,Senior,Presencial,45k-60k
EMP_00974,EMP_023,Mujer,34,11.9,6.9,Producto,Mid,Remoto,30k-45k
EMP_00975,EMP_036,Mujer,50,28.7,2.9,RRHH,Mid,Remoto,30k-45k
EMP_00976,EMP_028,Mujer,38,15.1,0.4,DevOps,Senior,Remoto,45k-60k
EMP_00977,EMP_002,Hombre,24,2.1,0.1,UX/UI,Junior,Híbrido,<30k
EMP_00978,EMP_047,Mujer,22,0.0,1.5,DevOps,Senior,Híbrido,45k-60k
EMP_00979,EMP_046,Mujer,36,13.5,3.7,UX/UI,Mid,Híbrido,30k-45k
EMP_00980,EMP_033,Hombre,47,25.6,6.5,Finanzas,Lead,Remoto,>60k
EMP_00981,EMP_025,Hombre,22,2.1,2.8,Ventas,Junior,Híbrido,<30k
EMP_00982,EMP_007,Hombre,28,3.4,2.6,Marketing,Junior,Híbrido,<30k
EMP_00983,EMP_042,Mujer,23,0.2,0.0,Marketing,Mid,Remoto,30k-45k
EMP_00984,EMP_001,Mujer,32,9.6,1.6,Administración,Senior,Remoto,45k-60k
EMP_00985,EMP_007,Mujer,39,16.9,3.1,Producto,Mid,Remoto,30k-45k
EMP_00986,EMP_044,Hombre,53,30.9,1.8,Data & IA,Mid,Remoto,30k-45k
EMP_00987,EMP_017,Hombre,57,35.3,5.4,QA,Junior,Híbrido,<30k
EMP_00988,EMP_006,Mujer,39,19.4,2.0,Ventas,Junior,Híbrido,<30k
EMP_00989,EMP_012,Mujer,36,13.9,1.9,Data & IA,Junior,Híbrido,<30k
EMP_00990,EMP_046,Hombre,24,0.0,0.1,Desarrollo,Junior,Híbrido,<30k
EMP_00991,EMP_000,Hombre,25,6.5,2.4,Administración,Senior,Híbrido,45k-60k
EMP_00992,EMP_031,Hombre,52,31.3,0.7,Producto,Junior,Híbrido,<30k
EMP_00993,EMP_017,Hombre,30,8.5,6.0,RRHH,Junior,Híbrido,<30k
EMP_00994,EMP_021,Mujer,46,20.7,6.6,Data & IA,Senior,Híbrido,45k-60k
EMP_00995,EMP_024,Hombre,58,31.7,3.6,QA,Junior,Remoto,<30k
EMP_00996,EMP_042,Mujer,53,28.7,3.1,Administración,Senior,Remoto,45k-60k
EMP_00997,EMP_007,Mujer,58,37.3,1.2,Data & IA,Junior,Presencial,<30k
EMP_00998,EMP_015,Mujer,28,3.5,5.6,Marketing,Mid,Híbrido,30k-45k
EMP_00999,EMP_039,Mujer,27,5.7,3.4,Administración,Mid,Híbrido,30k-45k
EMP_01000,EMP_041,Hombre,44,19.5,7.0,Data & IA,Lead,Presencial,>60k
EMP_01001,EMP_029,Hombre,47,25.4,4.9,RRHH,Junior,Presencial,<30k
EMP_01002,EMP_008,Mujer,43,19.4,5.1,RRHH,Senior,Híbrido,45k-60k
EMP_01003,EMP_012,Mujer,34,10.4,6.0,Data & IA,Senior,Híbrido,45k-60k
EMP_01004,EMP_021,Hombre,23,2.7,2.7,QA,Junior,Remoto,<30k
EMP_01005,EMP_000,Hombre,32,8.2,6.0,Desarrollo,Junior,Presencial,<30k
EMP_01006,EMP_026,Mujer,47,26.1,2.9,UX/UI,Mid,Híbrido,30k-45k
EMP_01007,EMP_026,Hombre,59,41.4,4.1,Ventas,Mid,Híbrido,30k-45k
EMP_01008,EMP_013,Hombre,24,0.0,5.2,Producto,Senior,Híbrido,45k-60k
EMP_01009,EMP_020,Hombre,53,32.2,1.1,Marketing,Mid,Híbrido,30k-45k
EMP_01010,EMP_044,Mujer,34,14.1,4.0,QA,Senior,Presencial,45k-60k
EMP_01011,EMP_036,Mujer,31,11.1,4.1,Finanzas,Junior,Remoto,<30k
EMP_01012,EMP_015,Hombre,25,3.7,2.9,Producto,Junior,Híbrido,<30k
EMP_01013,EMP_047,Mujer,45,23.5,1.9,Marketing,Mid,Híbrido,30k-45k
EMP_01014,EMP_022,Hombre,33,10.2,2.0,Administración,Mid,Híbrido,30k-45k
EMP_01015,EMP_048,Mujer,58,35.3,4.0,Finanzas,Mid,Híbrido,30k-45k
EMP_01016,EMP_020,Hombre,26,6.0,3.7,Producto,Mid,Remoto,30k-45k
EMP_01017,EMP_009,Hombre,27,2.3,2.4,DevOps,Mid,Presencial,30k-45k
EMP_01018,EMP_002,Mujer,50,31.8,1.6,Administración,Senior,Híbrido,45k-60k
EMP_01019,EMP_038,Hombre,39,16.1,4.3,Administración,Junior,Híbrido,<30k
EMP_01020,EMP_018,Hombre,59,39.3,1.4,DevOps,Junior,Presencial,<30k
EMP_01021,EMP_043,Mujer,53,35.9,0.6,QA,Junior,Remoto,<30k
EMP_01022,EMP_041,Mujer,37,13.0,2.5,QA,Senior,Presencial,45k-60k
EMP_01023,EMP_033,Mujer,32,12.4,1.8,Data & IA,Senior,Remoto,45k-60k
EMP_01024,EMP_047,Mujer,32,7.9,5.2,RRHH,Mid,Presencial,30k-45k
EMP_01025,EMP_025,Mujer,36,13.6,3.0,Marketing,Senior,Híbrido,45k-60k
EMP_01026,EMP_003,Mujer,24,3.9,3.7,Finanzas,Senior,Híbrido,45k-60k
EMP_01027,EMP_015,Mujer,31,7.7,2.7,Desarrollo,Junior,Híbrido,<30k
EMP_01028,EMP_034,Hombre,50,27.3,6.1,QA,Lead,Híbrido,>60k
EMP_01029,EMP_007,Mujer,31,9.5,0.9,UX/UI,Senior,Híbrido,45k-60k
EMP_01030,EMP_040,Mujer,40,17.4,4.9,Data & IA,Junior,Híbrido,<30k
EMP_01031,EMP_019,Mujer,55,33.7,0.0,Desarrollo,Mid,Híbrido,30k-45k
EMP_01032,EMP_004,Mujer,26,6.2,4.1,Marketing,Mid,Remoto,30k-45k
EMP_01033,EMP_010,Mujer,41,19.0,4.4,Finanzas,Mid,Híbrido,30k-45k
EMP_01034,EMP_028,Mujer,53,34.9,2.0,Desarrollo,Lead,Híbrido,>60k
EMP_01035,EMP_043,Hombre,39,16.0,3.3,Desarrollo,Mid,Híbrido,30k-45k
EMP_01036,EMP_033,Mujer,46,21.4,4.7,Producto,Mid,Híbrido,30k-45k
EMP_01037,EMP_017,Hombre,40,19.5,4.2,Ventas,Junior,Híbrido,<30k
EMP_01038,EMP_016,Mujer,22,1.1,1.2,UX/UI,Mid,Híbrido,30k-45k
EMP_01039,EMP_000,Mujer,43,18.4,7.5,DevOps,Junior,Presencial,<30k
EMP_01040,EMP_020,Hombre,35,13.3,2.2,QA,Senior,Híbrido,45k-60k
EMP_01041,EMP_007,Mujer,54,35.1,4.7,RRHH,Mid,Híbrido,30k-45k
EMP_01042,EMP_039,Mujer,33,14.8,2.1,Data & IA,Junior,Híbrido,<30k
EMP_01043,EMP_026,Mujer,59,35.0,9.1,DevOps,Mid,Presencial,30k-45k
EMP_01044,EMP_022,Mujer,51,29.4,4.9,Administración,Mid,Híbrido,30k-45k
EMP_01045,EMP_003,Hombre,59,35.7,3.4,QA,Senior,Híbrido,45k-60k
EMP_01046,EMP_043,Mujer,32,6.5,5.2,Ventas,Senior,Remoto,45k-60k
EMP_01047,EMP_030,Hombre,43,20.2,3.4,Desarrollo,Junior,Remoto,<30k
EMP_01048,EMP_046,Mujer,47,25.4,1.5,Desarrollo,Senior,Presencial,45k-60k
EMP_01049,EMP_029,Hombre,37,16.7,6.3,Ventas,Mid,Presencial,30k-45k
EMP_01050,EMP_026,Mujer,37,16.3,1.4,DevOps,Mid,Híbrido,30k-45k
EMP_01051,EMP_027,Hombre,45,21.8,1.7,Ventas,Junior,Presencial,<30k
EMP_01052,EMP_026,Hombre,38,16.6,3.1,Data & IA,Mid,Presencial,30k-45k
EMP_01053,EMP_048,Mujer,29,6.3,1.3,UX/UI,Senior,Híbrido,45k-60k
EMP_01054,EMP_034,Mujer,33,11.7,3.6,Marketing,Mid,Híbrido,30k-45k
EMP_01055,EMP_049,Mujer,51,30.0,0.0,RRHH,Mid,Híbrido,30k-45k
EMP_01056,EMP_046,Mujer,55,32.6,0.0,Finanzas,Mid,Remoto,30k-45k
EMP_01057,EMP_003,Mujer,59,39.5,0.0,Producto,Junior,Híbrido,<30k
EMP_01058,EMP_033,Hombre,58,32.6,2.1,Producto,Junior,Híbrido,<30k
EMP_01059,EMP_035,Mujer,32,7.6,0.9,UX/UI,Mid,Híbrido,30k-45k
EMP_01060,EMP_007,Mujer,51,26.2,0.4,Producto,Mid,Híbrido,30k-45k
EMP_01061,EMP_009,Hombre,34,11.2,3.7,Finanzas,Senior,Híbrido,45k-60k
EMP_01062,EMP_043,Mujer,59,36.9,1.3,Data & IA,Mid,Híbrido,30k-45k
EMP_01063,EMP_009,Mujer,32,12.7,3.6,UX/UI,Junior,Híbrido,<30k
EMP_01064,EMP_001,Mujer,26,7.0,2.8,Producto,Mid,Presencial,30k-45k
EMP_01065,EMP_020,Mujer,45,20.1,4.6,UX/UI,Senior,Híbrido,45k-60k
EMP_01066,EMP_000,Hombre,44,21.8,1.3,Desarrollo,Mid,Híbrido,30k-45k
EMP_01067,EMP_036,Mujer,52,33.1,1.5,RRHH,Mid,Híbrido,30k-45k
EMP_01068,EMP_034,Mujer,55,36.5,2.4,RRHH,Junior,Presencial,<30k
EMP_01069,EMP_010,Hombre,39,19.3,4.4,QA,Junior,Presencial,<30k
EMP_01070,EMP_001,Hombre,36,14.3,0.9,Marketing,Junior,Híbrido,<30k
EMP_01071,EMP_021,Mujer,53,30.4,4.7,Finanzas,Junior,Presencial,<30k
EMP_01072,EMP_001,Mujer,48,20.9,7.0,QA,Mid,Híbrido,30k-45k
EMP_01073,EMP_002,Hombre,30,1.4,0.1,Marketing,Mid,Remoto,30k-45k
EMP_01074,EMP_045,Mujer,40,16.4,3.7,Finanzas,Lead,Remoto,>60k
EMP_01075,EMP_028,Mujer,39,17.7,1.6,Desarrollo,Junior,Híbrido,<30k
EMP_01076,EMP_025,Mujer,46,25.9,3.1,Data & IA,Junior,Híbrido,<30k
EMP_01077,EMP_010,Hombre,38,16.1,5.7,Ventas,Mid,Híbrido,30k-45k
EMP_01078,EMP_000,Hombre,34,11.3,8.4,Marketing,Senior,Híbrido,45k-60k
EMP_01079,EMP_048,Mujer,52,30.8,2.8,Desarrollo,Mid,Híbrido,30k-45k
EMP_01080,EMP_046,Mujer,29,10.0,0.7,Ventas,Lead,Híbrido,>60k
EMP_01081,EMP_049,Hombre,59,37.5,2.6,Desarrollo,Junior,Presencial,<30k
EMP_01082,EMP_034,Mujer,24,2.9,2.1,Ventas,Lead,Híbrido,>60k
EMP_01083,EMP_040,Hombre,43,23.8,6.7,Producto,Senior,Híbrido,45k-60k
EMP_01084,EMP_001,Hombre,29,9.5,1.9,Marketing,Junior,Híbrido,<30k
EMP_01085,EMP_044,Mujer,53,29.9,5.4,Finanzas,Lead,Híbrido,>60k
EMP_01086,EMP_025,Hombre,33,13.4,3.4,Data & IA,Mid,Remoto,30k-45k
EMP_01087,EMP_047,Mujer,26,5.0,1.0,Data & IA,Mid,Híbrido,30k-45k
EMP_01088,EMP_025,Hombre,52,30.8,2.4,Desarrollo,Senior,Presencial,45k-60k
EMP_01089,EMP_035,Mujer,43,22.3,5.7,Ventas,Senior,Híbrido,45k-60k
EMP_01090,EMP_033,Hombre,41,16.4,1.8,Administración,Senior,Híbrido,45k-60k
EMP_01091,EMP_009,Hombre,57,30.8,1.8,Finanzas,Mid,Híbrido,30k-45k
EMP_01092,EMP_047,Mujer,38,14.0,1.4,Data & IA,Mid,Híbrido,30k-45k
EMP_01093,EMP_019,Mujer,48,24.7,1.5,Data & IA,Mid,Híbrido,30k-45k
EMP_01094,EMP_022,Mujer,34,7.5,0.0,DevOps,Lead,Remoto,>60k
EMP_01095,EMP_045,Mujer,46,25.7,6.0,Ventas,Senior,Híbrido,45k-60k
EMP_01096,EMP_045,Hombre,39,20.8,3.2,Marketing,Mid,Presencial,30k-45k
EMP_01097,EMP_035,Hombre,34,10.9,5.8,Finanzas,Mid,Híbrido,30k-45k
EMP_01098,EMP_036,Mujer,51,33.0,2.4,Ventas,Mid,Híbrido,30k-45k
EMP_01099,EMP_008,Hombre,51,27.8,0.8,Desarrollo,Senior,Híbrido,45k-60k
EMP_01100,EMP_012,Mujer,40,19.5,3.4,Marketing,Mid,Híbrido,30k-45k
EMP_01101,EMP_026,Mujer,31,8.1,3.6,UX/UI,Mid,Híbrido,30k-45k
EMP_01102,EMP_034,Mujer,51,24.8,6.4,DevOps,Mid,Presencial,30k-45k
EMP_01103,EMP_037,Mujer,22,1.3,4.5,RRHH,Senior,Híbrido,45k-60k
EMP_01104,EMP_038,Hombre,37,13.9,3.7,Producto,Lead,Híbrido,>60k
EMP_01105,EMP_044,Mujer,29,5.4,1.9,Producto,Junior,Híbrido,<30k
EMP_01106,EMP_032,Mujer,22,0.0,3.9,UX/UI,Lead,Híbrido,>60k
EMP_01107,EMP_001,Mujer,32,13.8,4.7,Ventas,Mid,Híbrido,30k-45k
EMP_01108,EMP_015,Mujer,54,33.5,0.8,Marketing,Mid,Híbrido,30k-45k
EMP_01109,EMP_008,Hombre,42,17.1,0.9,QA,Junior,Híbrido,<30k
EMP_01110,EMP_036,Mujer,29,5.6,4.5,RRHH,Mid,Híbrido,30k-45k
EMP_01111,EMP_032,Mujer,32,8.0,0.5,UX/UI,Senior,Presencial,45k-60k
EMP_01112,EMP_002,Hombre,23,2.0,3.4,Finanzas,Junior,Híbrido,<30k
EMP_01113,EMP_024,Hombre,49,30.4,5.2,Finanzas,Mid,Híbrido,30k-45k
EMP_01114,EMP_024,Mujer,59,38.7,0.0,QA,Senior,Híbrido,45k-60k
EMP_01115,EMP_026,Mujer,58,36.7,4.1,RRHH,Mid,Remoto,30k-45k
EMP_01116,EMP_021,Hombre,47,24.5,4.3,Marketing,Mid,Remoto,30k-45k
EMP_01117,EMP_016,Hombre,34,13.8,5.9,RRHH,Junior,Híbrido,<30k
EMP_01118,EMP_019,Mujer,40,15.8,0.4,UX/UI,Junior,Presencial,<30k
EMP_01119,EMP_003,Mujer,49,25.4,0.5,Ventas,Mid,Híbrido,30k-45k
EMP_01120,EMP_040,Hombre,54,33.3,2.6,QA,Mid,Remoto,30k-45k
EMP_01121,EMP_030,Hombre,48,23.8,3.6,Finanzas,Junior,Híbrido,<30k
EMP_01122,EMP_014,Mujer,35,14.7,2.8,UX/UI,Junior,Híbrido,<30k
EMP_01123,EMP_015,Hombre,24,1.6,0.0,QA,Senior,Presencial,45k-60k
EMP_01124,EMP_025,Mujer,30,9.6,4.6,QA,Mid,Híbrido,30k-45k
EMP_01125,EMP_041,Mujer,31,7.9,1.3,UX/UI,Mid,Remoto,30k-45k
EMP_01126,EMP_023,Hombre,24,0.1,6.5,UX/UI,Mid,Híbrido,30k-45k
EMP_01127,EMP_021,Mujer,55,32.2,4.9,RRHH,Junior,Presencial,<30k
EMP_01128,EMP_026,Hombre,33,10.5,4.2,DevOps,Senior,Híbrido,45k-60k
EMP_01129,EMP_011,Mujer,22,3.3,2.1,UX/UI,Senior,Híbrido,45k-60k
EMP_01130,EMP_030,Mujer,24,0.3,0.0,DevOps,Mid,Híbrido,30k-45k
EMP_01131,EMP_032,Mujer,43,20.9,0.4,Ventas,Junior,Híbrido,<30k
EMP_01132,EMP_035,Hombre,59,37.6,3.3,Data & IA,Junior,Remoto,<30k
EMP_01133,EMP_040,Mujer,36,11.6,2.5,Producto,Senior,Híbrido,45k-60k
EMP_01134,EMP_043,Hombre,26,3.2,2.7,Data & IA,Senior,Presencial,45k-60k
EMP_01135,EMP_011,Mujer,44,23.1,3.4,DevOps,Junior,Híbrido,<30k
EMP_01136,EMP_031,Mujer,49,27.1,5.2,Desarrollo,Mid,Híbrido,30k-45k
EMP_01137,EMP_012,Mujer,24,4.8,0.0,UX/UI,Mid,Híbrido,30k-45k
EMP_01138,EMP_035,Mujer,29,7.9,4.0,Producto,Junior,Híbrido,<30k
EMP_01139,EMP_037,Hombre,26,2.5,2.5,Producto,Mid,Presencial,30k-45k
EMP_01140,EMP_047,Mujer,59,40.0,4.2,UX/UI,Mid,Híbrido,30k-45k
EMP_01141,EMP_034,Hombre,51,28.3,4.0,Administración,Mid,Híbrido,30k-45k
EMP_01142,EMP_049,Hombre,47,26.4,4.6,DevOps,Junior,Presencial,<30k
EMP_01143,EMP_020,Hombre,49,26.9,3.9,UX/UI,Junior,Híbrido,<30k
EMP_01144,EMP_004,Hombre,55,32.2,6.8,Desarrollo,Mid,Remoto,30k-45k
EMP_01145,EMP_020,Mujer,58,33.2,4.3,UX/UI,Senior,Híbrido,45k-60k
EMP_01146,EMP_042,Mujer,42,19.5,3.3,Producto,Junior,Remoto,<30k
EMP_01147,EMP_009,Hombre,56,31.4,0.2,QA,Mid,Híbrido,30k-45k
EMP_01148,EMP_032,Hombre,38,13.8,1.7,RRHH,Mid,Presencial,30k-45k
EMP_01149,EMP_048,Hombre,38,15.1,5.1,Producto,Senior,Remoto,45k-60k
EMP_01150,EMP_026,Hombre,27,2.4,3.5,QA,Senior,Híbrido,45k-60k
EMP_01151,EMP_019,Hombre,29,8.0,3.9,Desarrollo,Mid,Presencial,30k-45k
EMP_01152,EMP_023,Hombre,48,24.6,4.8,QA,Mid,Presencial,30k-45k
EMP_01153,EMP_015,Mujer,56,33.7,1.5,Data & IA,Mid,Híbrido,30k-45k
EMP_01154,EMP_048,Hombre,55,32.9,2.0,Data & IA,Junior,Híbrido,<30k
EMP_01155,EMP_040,Mujer,41,20.5,0.5,Finanzas,Lead,Híbrido,>60k
EMP_01156,EMP_024,Hombre,39,18.1,2.6,Data & IA,Junior,Híbrido,<30k
EMP_01157,EMP_029,Hombre,35,12.7,1.6,RRHH,Mid,Híbrido,30k-45k
EMP_01158,EMP_041,Mujer,36,15.2,3.3,UX/UI,Lead,Híbrido,>60k
EMP_01159,EMP_001,Hombre,56,33.6,1.7,Marketing,Junior,Híbrido,<30k
EMP_01160,EMP_003,Mujer,57,35.8,3.3,Producto,Junior,Híbrido,<30k
EMP_01161,EMP_049,Mujer,45,19.9,5.8,Finanzas,Senior,Remoto,45k-60k
EMP_01162,EMP_000,Hombre,22,3.2,2.3,UX/UI,Senior,Híbrido,45k-60k
